date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:08:24	20829/20829	---MCZ	200	added ('OK')	text/html	etag:W/%22e07c8a7a10916139e56aa1934c3f4bf5%22	https://codecanyon.net/item/super-wheel-super-easy-and-fully-controlled-wheel-of-fortune/screenshots/22764259?index=0	D:/downloadsite/a/codecanyon.net/item/super-wheel-super-easy-and-fully-controlled-wheel-of-fortune/screenshots/22764259cb24.html	(from https://codecanyon.net/item/super-wheel-super-easy-and-fully-controlled-wheel-of-fortune/screenshots/22764259)
15:08:25	1897/1897	---M--	200	added ('OK')	image/jpeg	etag:%22b7a69b42998915fc292c307195b9dca4%22	https://s3.envato.com/files/255647455/01_preview1.__thumbnail.jpg	D:/downloadsite/a/s3.envato.com/files/255647455/01_preview1.__thumbnail.jpg	(from https://codecanyon.net/item/super-wheel-super-easy-and-fully-controlled-wheel-of-fortune/screenshots/22764259)
15:08:27	20829/20829	---MCZ	200	added ('OK')	text/html	etag:W/%22cb7486f0a0163982e2c21639425d77e1%22	https://codecanyon.net/item/super-wheel-super-easy-and-fully-controlled-wheel-of-fortune/screenshots/22764259?index=1	D:/downloadsite/a/codecanyon.net/item/super-wheel-super-easy-and-fully-controlled-wheel-of-fortune/screenshots/227642592ab3.html	(from https://codecanyon.net/item/super-wheel-super-easy-and-fully-controlled-wheel-of-fortune/screenshots/22764259)
15:08:28	1111/1111	---M--	200	added ('OK')	image/jpeg	etag:%226d6b62542e4d70737a6412822bd63384%22	https://s3.envato.com/files/255647455/02_preview2.__thumbnail.jpg	D:/downloadsite/a/s3.envato.com/files/255647455/02_preview2.__thumbnail.jpg	(from https://codecanyon.net/item/super-wheel-super-easy-and-fully-controlled-wheel-of-fortune/screenshots/22764259)
15:08:29	20828/20828	---MCZ	200	added ('OK')	text/html	etag:W/%2208f7b8634278ada4b63b067dadfe702d%22	https://codecanyon.net/item/super-wheel-super-easy-and-fully-controlled-wheel-of-fortune/screenshots/22764259?index=2	D:/downloadsite/a/codecanyon.net/item/super-wheel-super-easy-and-fully-controlled-wheel-of-fortune/screenshots/22764259006d.html	(from https://codecanyon.net/item/super-wheel-super-easy-and-fully-controlled-wheel-of-fortune/screenshots/22764259)
15:08:30	2243/2243	---M--	200	added ('OK')	image/jpeg	etag:%222b245cd7dba6b1e83afcec3a0581bed1%22	https://s3.envato.com/files/255647455/03_closeup.__thumbnail.jpg	D:/downloadsite/a/s3.envato.com/files/255647455/03_closeup.__thumbnail.jpg	(from https://codecanyon.net/item/super-wheel-super-easy-and-fully-controlled-wheel-of-fortune/screenshots/22764259)
15:08:30	21/21	---MCZ	404	error ('Not%20Found')	text/javascript	date:Thu,%2016%20May%202019%2008:08:31%20GMT	https://codecanyon.net/item/super-wheel-super-easy-and-fully-controlled-wheel-of-fortune/screenshots/linkid.js	D:/downloadsite/a/codecanyon.net/item/super-wheel-super-easy-and-fully-controlled-wheel-of-fortune/screenshots/linkid.js	(from https://codecanyon.net/item/super-wheel-super-easy-and-fully-controlled-wheel-of-fortune/screenshots/22764259)
15:08:31	51/51	---MCZ	200	added ('OK')	text/plain	date:Thu,%2016%20May%202019%2008:08:31%20GMT	http://fonts.googleapis.com/robots.txt		(from https://www.22codes.com/demo/javascript/superwheel/templates/left/left.html)
15:08:33	97196/97196	---M--	200	added ('OK')	image/gif	date:Mon,%2022%20Oct%202018%2003:51:12%20GMT	https://www.22codes.com/demo/javascript/superwheel/templates/left/img/shattered-island.gif	D:/downloadsite/a/www.22codes.com/demo/javascript/superwheel/templates/left/img/shattered-island.gif	(from https://www.22codes.com/demo/javascript/superwheel/templates/left/css/style.css)
15:08:34	97196/97196	---M--	200	added ('OK')	image/gif	date:Mon,%2022%20Oct%202018%2003:51:15%20GMT	https://www.22codes.com/demo/javascript/superwheel/templates/top/img/shattered-island.gif	D:/downloadsite/a/www.22codes.com/demo/javascript/superwheel/templates/top/img/shattered-island.gif	(from https://www.22codes.com/demo/javascript/superwheel/templates/top/css/style.css)
15:08:35	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2022%20Oct%202018%2003:51:22%20GMT	https://www.22codes.com/demo/javascript/superwheel/templates/with-image/vendor/font-awesome/fonts/fontawesome-webfont.eot?v=4.7.0	D:/downloadsite/a/www.22codes.com/demo/javascript/superwheel/templates/with-image/vendor/font-awesome/fonts/fontawesome-webfont3e6e.eot	(from https://www.22codes.com/demo/javascript/superwheel/templates/with-image/vendor/font-awesome/css/font-awesome.min.css)
15:08:36	77160/77160	---M--	200	added ('OK')	font/woff2	date:Mon,%2022%20Oct%202018%2003:51:03%20GMT	https://www.22codes.com/demo/javascript/superwheel/templates/with-image/vendor/font-awesome/fonts/fontawesome-webfont.woff2?v=4.7.0	D:/downloadsite/a/www.22codes.com/demo/javascript/superwheel/templates/with-image/vendor/font-awesome/fonts/fontawesome-webfont3e6e.woff2	(from https://www.22codes.com/demo/javascript/superwheel/templates/with-image/vendor/font-awesome/css/font-awesome.min.css)
15:08:36	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2022%20Oct%202018%2003:51:22%20GMT	https://www.22codes.com/demo/javascript/superwheel/templates/with-image/vendor/font-awesome/fonts/fontawesome-webfont.eot?	D:/downloadsite/a/www.22codes.com/demo/javascript/superwheel/templates/with-image/vendor/font-awesome/fonts/fontawesome-webfontd41d.eot	(from https://www.22codes.com/demo/javascript/superwheel/templates/with-image/vendor/font-awesome/css/font-awesome.min.css)
15:08:36	98024/98024	---M--	200	added ('OK')	font/woff	date:Mon,%2022%20Oct%202018%2003:51:16%20GMT	https://www.22codes.com/demo/javascript/superwheel/templates/with-image/vendor/font-awesome/fonts/fontawesome-webfont.woff?v=4.7.0	D:/downloadsite/a/www.22codes.com/demo/javascript/superwheel/templates/with-image/vendor/font-awesome/fonts/fontawesome-webfont3e6e.woff	(from https://www.22codes.com/demo/javascript/superwheel/templates/with-image/vendor/font-awesome/css/font-awesome.min.css)
15:08:37	165548/165548	---M--	200	added ('OK')	font/ttf	date:Mon,%2022%20Oct%202018%2003:51:20%20GMT	https://www.22codes.com/demo/javascript/superwheel/templates/with-image/vendor/font-awesome/fonts/fontawesome-webfont.ttf?v=4.7.0	D:/downloadsite/a/www.22codes.com/demo/javascript/superwheel/templates/with-image/vendor/font-awesome/fonts/fontawesome-webfont3e6e.ttf	(from https://www.22codes.com/demo/javascript/superwheel/templates/with-image/vendor/font-awesome/css/font-awesome.min.css)
15:08:38	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2022%20Oct%202018%2003:51:21%20GMT	https://www.22codes.com/demo/javascript/superwheel/templates/with-icons/vendor/font-awesome/fonts/fontawesome-webfont.eot?v=4.7.0	D:/downloadsite/a/www.22codes.com/demo/javascript/superwheel/templates/with-icons/vendor/font-awesome/fonts/fontawesome-webfont3e6e.eot	(from https://www.22codes.com/demo/javascript/superwheel/templates/with-icons/vendor/font-awesome/css/font-awesome.min.css)
15:08:38	77160/77160	---M--	200	added ('OK')	font/woff2	date:Mon,%2022%20Oct%202018%2003:51:02%20GMT	https://www.22codes.com/demo/javascript/superwheel/templates/with-icons/vendor/font-awesome/fonts/fontawesome-webfont.woff2?v=4.7.0	D:/downloadsite/a/www.22codes.com/demo/javascript/superwheel/templates/with-icons/vendor/font-awesome/fonts/fontawesome-webfont3e6e.woff2	(from https://www.22codes.com/demo/javascript/superwheel/templates/with-icons/vendor/font-awesome/css/font-awesome.min.css)
15:08:38	98024/98024	---M--	200	added ('OK')	font/woff	date:Mon,%2022%20Oct%202018%2003:51:15%20GMT	https://www.22codes.com/demo/javascript/superwheel/templates/with-icons/vendor/font-awesome/fonts/fontawesome-webfont.woff?v=4.7.0	D:/downloadsite/a/www.22codes.com/demo/javascript/superwheel/templates/with-icons/vendor/font-awesome/fonts/fontawesome-webfont3e6e.woff	(from https://www.22codes.com/demo/javascript/superwheel/templates/with-icons/vendor/font-awesome/css/font-awesome.min.css)
15:08:38	444379/444379	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2022%20Oct%202018%2003:51:25%20GMT	https://www.22codes.com/demo/javascript/superwheel/templates/with-image/vendor/font-awesome/fonts/fontawesome-webfont.svg?v=4.7.0	D:/downloadsite/a/www.22codes.com/demo/javascript/superwheel/templates/with-image/vendor/font-awesome/fonts/fontawesome-webfont3e6e.svg	(from https://www.22codes.com/demo/javascript/superwheel/templates/with-image/vendor/font-awesome/css/font-awesome.min.css)
15:08:38	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2022%20Oct%202018%2003:51:21%20GMT	https://www.22codes.com/demo/javascript/superwheel/templates/with-icons/vendor/font-awesome/fonts/fontawesome-webfont.eot?	D:/downloadsite/a/www.22codes.com/demo/javascript/superwheel/templates/with-icons/vendor/font-awesome/fonts/fontawesome-webfontd41d.eot	(from https://www.22codes.com/demo/javascript/superwheel/templates/with-icons/vendor/font-awesome/css/font-awesome.min.css)
15:08:39	32324/32324	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%225cc67e30-7e44%22	https://sweetalert.js.org/assets/images/logo.svg	D:/downloadsite/a/sweetalert.js.org/assets/images/logo.svg	(from https://sweetalert.js.org/assets/css/app.css)
15:08:39	2217/2217	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%225cc67e30-8a9%22	https://sweetalert.js.org/assets/images/github.svg	D:/downloadsite/a/sweetalert.js.org/assets/images/github.svg	(from https://sweetalert.js.org/assets/css/app.css)
15:08:39	165548/165548	---M--	200	added ('OK')	font/ttf	date:Mon,%2022%20Oct%202018%2003:51:19%20GMT	https://www.22codes.com/demo/javascript/superwheel/templates/with-icons/vendor/font-awesome/fonts/fontawesome-webfont.ttf?v=4.7.0	D:/downloadsite/a/www.22codes.com/demo/javascript/superwheel/templates/with-icons/vendor/font-awesome/fonts/fontawesome-webfont3e6e.ttf	(from https://www.22codes.com/demo/javascript/superwheel/templates/with-icons/vendor/font-awesome/css/font-awesome.min.css)
15:08:39	1519/1519	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%225cc67e30-5ef%22	https://sweetalert.js.org/assets/images/vs.svg	D:/downloadsite/a/sweetalert.js.org/assets/images/vs.svg	(from https://sweetalert.js.org/assets/css/app.css)
15:08:40	32597/32597	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%225cc67e30-7f55%22	https://sweetalert.js.org/assets/images/logo-small.svg	D:/downloadsite/a/sweetalert.js.org/assets/images/logo-small.svg	(from https://sweetalert.js.org/assets/css/app.css)
15:08:40	12100/12100	---M--	200	added ('OK')	image/png	etag:%225cc67e30-2f44%22	https://sweetalert.js.org/assets/images/pattern.png	D:/downloadsite/a/sweetalert.js.org/assets/images/pattern.png	(from https://sweetalert.js.org/assets/css/app.css)
15:08:40	444379/444379	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2022%20Oct%202018%2003:51:23%20GMT	https://www.22codes.com/demo/javascript/superwheel/templates/with-icons/vendor/font-awesome/fonts/fontawesome-webfont.svg?v=4.7.0	D:/downloadsite/a/www.22codes.com/demo/javascript/superwheel/templates/with-icons/vendor/font-awesome/fonts/fontawesome-webfont3e6e.svg	(from https://www.22codes.com/demo/javascript/superwheel/templates/with-icons/vendor/font-awesome/css/font-awesome.min.css)
15:08:40	29992/29992	---M--	200	added ('OK')	image/png	etag:%225cc67e30-7528%22	https://sweetalert.js.org/assets/images/pattern@2x.png	D:/downloadsite/a/sweetalert.js.org/assets/images/pattern@2x.png	(from https://sweetalert.js.org/assets/css/app.css)
15:08:40	96133/96133	---M--	200	added ('OK')	image/png	etag:%225cc67e30-17785%22	https://sweetalert.js.org/assets/images/modal-examples.png	D:/downloadsite/a/sweetalert.js.org/assets/images/modal-examples.png	(from https://sweetalert.js.org/assets/css/app.css)
15:08:41	242980/242980	---M--	200	added ('OK')	image/png	etag:%225cc67e30-3b524%22	https://sweetalert.js.org/assets/images/modal-examples@2x.png	D:/downloadsite/a/sweetalert.js.org/assets/images/modal-examples@2x.png	(from https://sweetalert.js.org/assets/css/app.css)
15:08:41	4034/4034	---M--	200	added ('OK')	image/png	etag:%225cc67e30-fc2%22	https://sweetalert.js.org/assets/images/mood-sad.png	D:/downloadsite/a/sweetalert.js.org/assets/images/mood-sad.png	(from https://sweetalert.js.org/assets/css/app.css)
15:08:41	3384/3384	---M--	200	added ('OK')	image/png	etag:%225cc67e30-d38%22	https://sweetalert.js.org/assets/images/mood-neutral.png	D:/downloadsite/a/sweetalert.js.org/assets/images/mood-neutral.png	(from https://sweetalert.js.org/assets/css/app.css)
15:08:41	3663/3663	---M--	200	added ('OK')	image/png	etag:%225cc67e30-e4f%22	https://sweetalert.js.org/assets/images/mood-happy.png	D:/downloadsite/a/sweetalert.js.org/assets/images/mood-happy.png	(from https://sweetalert.js.org/assets/css/app.css)
15:08:41	4888/4888	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%225cc67e30-1318%22	https://sweetalert.js.org/assets/images/heart-icon.svg	D:/downloadsite/a/sweetalert.js.org/assets/images/heart-icon.svg	(from https://sweetalert.js.org/assets/css/app.css)
15:08:42	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20May%202019%2008:08:42%20GMT	http://sweetalert.js.org/robots.txt		(from https://sweetalert.js.org/)
